3.15e+03,-3.45e+00,6.67e+00,6.83e+00,1.37e+01,1.31e+02,5.25e+02
3.20e+03,-3.45e+00,6.67e+00,6.83e+00,1.37e+01,1.31e+02,5.25e+02
3.25e+03,-1.70e+00,6.67e+00,6.83e+00,1.37e+01,1.31e+02,5.25e+02
3.30e+03,-1.94e+00,6.72e+00,6.83e+00,1.37e+01,1.31e+02,5.25e+02
3.35e+03,-1.94e+00,6.72e+00,6.83e+00,1.37e+01,1.32e+02,5.26e+02
3.40e+03,-1.94e+00,6.72e+00,6.83e+00,1.37e+01,1.32e+02,5.27e+02
3.45e+03,-3.39e+00,6.72e+00,6.83e+00,1.37e+01,1.31e+02,5.26e+02
3.50e+03,-3.45e+00,6.72e+00,6.83e+00,1.37e+01,1.32e+02,5.27e+02
3.55e+03,-3.58e+00,6.72e+00,6.83e+00,1.37e+01,1.31e+02,5.27e+02
3.60e+03,-3.44e+00,6.72e+00,6.83e+00,1.37e+01,1.31e+02,5.27e+02
3.65e+03,-3.14e+00,6.72e+00,6.83e+00,1.37e+01,1.32e+02,5.27e+02
3.70e+03,-3.30e+00,6.72e+00,6.83e+00,1.37e+01,1.32e+02,5.27e+02
3.75e+03,-3.58e+00,6.72e+00,6.83e+00,1.37e+01,1.32e+02,5.28e+02
3.80e+03,-3.23e+00,6.72e+00,6.83e+00,1.37e+01,1.32e+02,5.29e+02
3.85e+03,-3.57e+00,6.72e+00,6.83e+00,1.37e+01,1.32e+02,5.29e+02
3.90e+03,-2.90e+00,6.72e+00,6.83e+00,1.37e+01,1.32e+02,5.29e+02
3.95e+03,-2.24e+00,6.72e+00,6.83e+00,1.37e+01,1.33e+02,5.29e+02
4.00e+03,-3.37e+00,6.72e+00,6.83e+00,1.37e+01,1.32e+02,5.29e+02
4.05e+03,-3.44e+00,6.72e+00,6.83e+00,1.37e+01,1.33e+02,5.29e+02
4.10e+03,-3.43e+00,6.74e+00,6.83e+00,1.37e+01,1.33e+02,5.29e+02
4.15e+03,-1.74e+00,6.72e+00,6.83e+00,1.37e+01,1.33e+02,5.29e+02
4.20e+03,-3.46e+00,6.74e+00,6.83e+00,1.37e+01,1.33e+02,5.29e+02
4.25e+03,-2.28e+00,6.74e+00,6.83e+00,1.37e+01,1.34e+02,5.29e+02
4.30e+03,-2.21e+00,6.74e+00,6.83e+00,1.37e+01,1.34e+02,5.29e+02
